0.0,0.0,0.09615384615384616,0.047619047619047616,0.19,0.0,0.19402985074626866,0.14285714285714285,0.0,0.1527777777777778,0.0,0.0,0.09375,0.11235955056179775,0.15789473684210525,0.12727272727272726,0.2891566265060241,0.0,0.0,0.10126582278481013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06329113924050633,0.0,0.10897435897435898,0.22857142857142856,0.1,0.21348314606741572,0.3283582089552239,0.12857142857142856,0.17391304347826086,0.20833333333333334,0.2631578947368421,0.26153846153846155,0.1171875,0.1348314606741573,0.0,0.09090909090909091,0.1566265060240964,0.24719101123595505,0.0,0.20253164556962025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10126582278481013,0.1510791366906475,0.1346153846153846,0.10476190476190476,0.06,0.16853932584269662,0.0,0.11428571428571428,0.2391304347826087,0.1111111111111111,0.15789473684210525,0.2,0.0859375,0.10112359550561797,0.0,0.14545454545454545,0.0963855421686747,0.14606741573033707,0.22784810126582278,0.13924050632911392
0.11392405063291139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27848101265822783,0.0,0.057692307692307696,0.14285714285714285,0.11,0.11235955056179775,0.11940298507462686,0.08571428571428572,0.43478260869565216,0.1388888888888889,0.15789473684210525,0.3230769230769231,0.109375,0.14606741573033707,0.39473684210526316,0.38181818181818183,0.10843373493975904,0.1797752808988764,0.20253164556962025,0.1518987341772152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
0.0,0.07194244604316546,0.0641025641025641,0.17142857142857143,0.0,0.15730337078651685,0.1044776119402985,0.07142857142857142,0.15217391304347827,0.125,0.17543859649122806,0.2153846153846154,0.0703125,0.11235955056179775,0.15789473684210525,0.16363636363636364,0.0,0.14606741573033707,0.16455696202531644,0.12658227848101267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0759493670886076,0.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2894736842105263,0.0,0.0,0.0,0.0,0.0
0.0,0.050359712230215826,0.0,0.0,0.09,0.056179775280898875,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1171875,0.056179775280898875,0.0,0.0,0.07228915662650602,0.0,0.0,0.21518987341772153
